name,url,cuisine,avgRating,priceRange,latitude,longitude,postalCode,streetAddress,addressLocality,addressRegion,addressString
PAUL (Piccadilly),https://www.ubereats.com/gb/store/paul-piccadilly/n2_5IJurRammbIKKyIWJ6g,"['Bakery', 'Sandwich', 'Pastry', 'Vegetarian friendly', 'Allergy friendly']",5.0,€,51.5082577,-0.1393839,SW1Y 6NH,SW1Y 6NH,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW1Y 6NH', 'addressCountry': 'GB', 'streetAddress': 'SW1Y 6NH'}"
Cafe Helen,https://www.ubereats.com/gb/store/cafe-helen/DjzTyVBNQXCp_oB94Yi1cw,"['Halal', 'Middle Eastern', 'Lebanese', 'Group Friendly']",4.4,€,51.5162933,-0.1652506,W2 2,105A Edgware Road,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'W2 2', 'addressCountry': 'GB', 'streetAddress': '105A Edgware Road'}"
Tasos Greek Souvlaki,https://www.ubereats.com/gb/store/tasos-greek-souvlaki/EYQTTHK0UaasY1DlHOkWZA,"['Greek', 'Mediterranean', 'Kebab', 'Sandwiches', 'BBQ']",4.6,€,51.41969553736797,-0.146842467685438,SW16 6NU,268 Mitcham Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SW16 6NU', 'addressCountry': 'GB', 'streetAddress': '268 Mitcham Lane'}"
Ruksana Tandoori,https://www.ubereats.com/gb/store/ruksana-tandoori/FQGTNTKgVqeTlwEFHsvFfg,"['Indian', 'Rice & Curry', 'Asian']",,€,51.43296319384726,-0.018808007515604665,SE6 3,10 Randlesdown Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE6 3', 'addressCountry': 'GB', 'streetAddress': '10 Randlesdown Road'}"
Shell Camden Town,https://www.ubereats.com/gb/store/shell-camden-town/bMAEVC0JXy2U6GJcp0HaEA,"['Alcohol', 'Snacks', 'Convenience', 'Everyday Essentials', 'with', 'Store']",4.7,€,51.5464,-0.12682,N7 9QE,109-113 York Way,Greater London,,"{'@type': 'PostalAddress', 'addressLocality': 'Greater London', 'addressRegion': '', 'postalCode': 'N7 9QE', 'addressCountry': 'GB', 'streetAddress': '109-113 York Way'}"
Little Planted Kitchen Stratford,https://www.ubereats.com/gb/store/little-planted-kitchen-stratford/F2VvF-eAQ1unWkBPiqYa7w,"['Vegan', 'Vegetarian', 'Burgers']",,€,51.54217,-0.008,E20 1,"Unit 5,Chestnut Plaza,Montfitchet Way",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'E20 1', 'addressCountry': 'GB', 'streetAddress': 'Unit 5,Chestnut Plaza,Montfitchet Way'}"
Taste of Lahore (Hounslow),https://www.ubereats.com/gb/store/taste-of-lahore-hounslow/uO4O4WTgSemLLqXmpxuMTw,"['Halal', 'Pakistani', 'Indian', 'Chicken', 'Chicken', 'Kebab', 'Asian', 'Group Friendly']",4.2,€,51.47011,-0.3566467,TW3 1,2 Hanworth Rd,Hounslow,England,"{'@type': 'PostalAddress', 'addressLocality': 'Hounslow', 'addressRegion': 'England', 'postalCode': 'TW3 1', 'addressCountry': 'GB', 'streetAddress': '2 Hanworth Rd'}"
ZAAL BITEZ,https://www.ubereats.com/gb/store/zaal-bitez/MxZ-c7n3Rvmmi9lTiwEhhw,"['American', 'Kebab', 'Chicken', 'Fried Chicken', 'Latin American', 'New American', 'Aus Burger', 'Wings', 'Burgers', 'Sandwiches', 'Burgers', 'Children', 'Chicken', 'South American', 'Traditional American', 'Drinks']",4.2,,51.51997,-0.05256,E1 4UY,88 Mile End Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E1 4UY', 'addressCountry': 'GB', 'streetAddress': '88 Mile End Road'}"
AmmasBuckets,https://www.ubereats.com/gb/store/ammasbuckets/5wMT3wLQXayx9WKuAaMH4Q,"['Indian', 'Vegetarian', 'Asian', 'Indian curry', 'Rice & Curry', 'Asian-owned', 'Biryani', 'Vegan friendly', 'Vegetarian friendly']",4.1,€€,51.56493,-0.36608,HA2 9BU,200b Alexandra Avenue,Harrow,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Harrow', 'addressRegion': 'EMEA', 'postalCode': 'HA2 9BU', 'addressCountry': 'GB', 'streetAddress': '200b Alexandra Avenue'}"
Yum Yum Thai ,https://www.ubereats.com/gb/store/yum-yum-thai/HMA0aQGiTuG3asu26DwMIw,"['Asian', 'Thai', 'Noodles', 'Rice & Curry', 'Group Friendly', 'Halal', 'To Share', 'Exclusive to Uber Eats']",4.5,,51.5624938872995,-0.07419336549904945,N16 0LH,187 Stoke Newington High Street,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'N16 0LH', 'addressCountry': 'GB', 'streetAddress': '187 Stoke Newington High Street'}"
Holy Bagel (Shoreditch),https://www.ubereats.com/gb/store/holy-bagel-shoreditch/BeFwA6MYV_SV81r91rY0gQ,"['Burgers', 'Halal', 'Vegan', 'Vegetarian', 'Bagels', 'Desserts', 'American', 'Restaurant']",4.2,€,51.52523,-0.07066,E2 6DG,"148 - 150 BETHNAL GREEN ROAD, SHOREDITCH",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'E2 6DG', 'addressCountry': 'GB', 'streetAddress': '148 - 150 BETHNAL GREEN ROAD, SHOREDITCH'}"
British Liquor & Smoke Quickest (Free Delivery),https://www.ubereats.com/gb/store/british-liquor-%26-smoke-quickest-free-delivery/288l-oVpW_CzXlYgDm9d2g,"['Convenience Store with Alcohol', 'Store']",,,51.45216084205363,-0.19122242281638566,SW18 4DJ,"100 Garratt Lane, T53",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SW18 4DJ', 'addressCountry': 'GB', 'streetAddress': '100 Garratt Lane, T53'}"
Chicken Ranch (Roseberry Avenue),https://www.ubereats.com/gb/store/chicken-ranch-roseberry-avenue/UHuP2d_oQkqvrbqIxHIE6Q,"['Chicken', 'Fast food', 'Halal']",4.5,€,51.525606,-0.1102628,EC1R 4,"48 Rosebery Ave, Farringdon",London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'EC1R 4', 'addressCountry': 'GB', 'streetAddress': '48 Rosebery Ave, Farringdon'}"
Green Cottage 绿雨居,https://www.ubereats.com/gb/store/green-cottage-%E7%BB%BF%E9%9B%A8%E5%B1%85/UrSV8aRyVeeZzdRZR1DotQ,"['Chinese', 'Cantonese', 'Asian', 'Rice dishes', 'Exclusive to Uber Eats']",4.6,€€,51.54513,-0.17645,NW3 5,9 New College Parade,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'NW3 5', 'addressCountry': 'GB', 'streetAddress': '9 New College Parade'}"
Desserts to Home,https://www.ubereats.com/gb/store/desserts-to-home/7Q8kcinvTiuAkvAwOXku0g,['Desserts'],4.3,€,51.78439,0.12089,CM20 2,"Advance House Business Meals, Central Road CM20 2ST",Harlow,,"{'@type': 'PostalAddress', 'addressLocality': 'Harlow', 'addressRegion': '', 'postalCode': 'CM20 2', 'addressCountry': 'GB', 'streetAddress': 'Advance House Business Meals, Central Road CM20 2ST'}"
Floritta (Amelia Luxury Flowers),https://www.ubereats.com/gb/store/floritta-amelia-luxury-flowers/A90R5QOoQCq5n9WwMst9hg,"['Flowers', 'Family friendly', 'Specialty', 'Allergy friendly', 'Grocery', 'Specialty Foods']",4.4,€,51.4788,-0.19333,SW6 2DA,91a Moore Park Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW6 2DA', 'addressCountry': 'GB', 'streetAddress': '91a Moore Park Road'}"
New Golden Wok,https://www.ubereats.com/gb/store/new-golden-wok/Nge3No5XTWSydsTHe7A_wQ,"['Chinese', 'Cantonese', 'Asian', 'Rice dishes', 'Noodles', 'Szechuan']",4.0,€€,51.47778,-0.0648,SE15 1PY,107 Friary Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE15 1PY', 'addressCountry': 'GB', 'streetAddress': '107 Friary Road'}"
Spoon & Rice - Boxpark Croydon,https://www.ubereats.com/gb/store/spoon-%26-rice-boxpark-croydon/aNSC0FgIUDq67rUIww24WQ,"['Asian', 'Filipino', 'Halal', 'Chicken']",4.5,,51.37504639343646,-0.09369286824515753,CR0 1,99 George Street,Croydon,England,"{'@type': 'PostalAddress', 'addressLocality': 'Croydon', 'addressRegion': 'England', 'postalCode': 'CR0 1', 'addressCountry': 'GB', 'streetAddress': '99 George Street'}"
Sun & Moon Japanese & Korean Kitchen,https://www.ubereats.com/gb/store/sun-%26-moon-japanese-%26-korean-kitchen/dnkVus4oQjKQnRUaNFIufQ,"['Asian', 'Japanese', 'Korean', 'Fried Chicken', 'Noodles']",,€,51.44481,-0.14484325,,,,,
Ramsays Jamaican Jerk Centre,https://www.ubereats.com/gb/store/ramsays-jamaican-jerk-centre/gR1xfrstSluMxbHMWzUrkA,"['Caribbean', 'Chicken', 'Jamaican']",4.6,,51.4694,-0.35857,TW3 1QS,"4 Gilbert Street, Unit 5A Gilbert Street",Hounslow,England,"{'@type': 'PostalAddress', 'addressLocality': 'Hounslow', 'addressRegion': 'England', 'postalCode': 'TW3 1QS', 'addressCountry': 'GB', 'streetAddress': '4 Gilbert Street, Unit 5A Gilbert Street'}"
World of Wings (Vauxhall),https://www.ubereats.com/gb/store/world-of-wings-vauxhall/fHrtvtUhQ0aAOJuLOv-udg,"['American', 'Fast food', 'Chicken', 'Wings']",4.5,€,51.486206,-0.12614286,SW8 2,Waterfront,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SW8 2', 'addressCountry': 'GB', 'streetAddress': 'Waterfront'}"
Krispy Kreme Doughnuts & Coffee (Holborn),https://www.ubereats.com/gb/store/krispy-kreme-doughnuts-%26-coffee-holborn/3OmmfKu0SQuaJG2_4ud1Yg,"['American', 'Bakery', 'Comfort Food', 'Desserts', 'Fast food', 'Coffee & tea', 'Vegan']",4.6,€€,51.5175415,-0.1197653,WC2B 6,WC1V 7DA,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'WC2B 6', 'addressCountry': 'GB', 'streetAddress': 'WC1V 7DA'}"
"Brick Lane Crepe, Waffle & Churros ",https://www.ubereats.com/gb/store/brick-lane-crepe-waffle-%26-churros/amv9apz1Tz-aLQ2bbSWaqw,"['Desserts', 'Juice & Smoothies', 'Sweets']",4.0,€€,51.51879,-0.07171,E1 6,47 brick lane,LONDON,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'EMEA', 'postalCode': 'E1 6', 'addressCountry': 'GB', 'streetAddress': '47 brick lane'}"
Shahs halal food,https://www.ubereats.com/gb/store/shahs-halal-food/ynkvsieFVCi7Q3MIFcL-4Q,"['Halal', 'Middle Eastern', 'Rice bowls', 'Greek', 'BBQ', 'Rice dishes', 'Family Meals', 'Chicken', 'Comfort Food', 'Soul food', 'Salads', 'Healthy', 'Affordable meals', 'Family friendly']",4.8,€€,51.537507620318856,-0.1930211410048966,NW6 6HY,"69-71 Kilburn High Rd, North Maida Vale",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'NW6 6HY', 'addressCountry': 'GB', 'streetAddress': '69-71 Kilburn High Rd, North Maida Vale'}"
BRICK LANE COFFEE SHOP,https://www.ubereats.com/gb/store/brick-lane-coffee-shop/aYKz4cywT8enZyuuqtGWag,"['Breakfast and brunch', 'Bakery', 'Coffee & tea']",4.5,€€,51.51879,-0.07171,E1 6,47 Brick Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'E1 6', 'addressCountry': 'GB', 'streetAddress': '47 Brick Lane'}"
Sambal Express - New Malden,https://www.ubereats.com/gb/store/sambal-express-new-malden/ljonZHjUR1mIcZxjWEyM3g,"['Vegetarian friendly', 'Sri Lankan', 'Indian']",4.3,,51.39894,-0.24928,KT3 4,100 Burlington Rd,New Malden,England,"{'@type': 'PostalAddress', 'addressLocality': 'New Malden', 'addressRegion': 'England', 'postalCode': 'KT3 4', 'addressCountry': 'GB', 'streetAddress': '100 Burlington Rd'}"
Mahal,https://www.ubereats.com/gb/store/mahal/YdDkDQNHQBmPzs3SVzEdiA,"['Indian', 'Asian', 'Halal']",4.7,€€,51.5167272,-0.1649348,,,,,
My Old Dutch (Chelsea),https://www.ubereats.com/gb/store/my-old-dutch-chelsea/kXNlmHpTTtiGZGQ50iaQrQ,"['Desserts', 'Dutch', 'Breakfast and brunch']",3.6,,51.4865101,-0.1709399,,,,,
Quattro Stagioni (Forest road),https://www.ubereats.com/gb/store/quattro-stagioni-forest-road/m4OKqxb3QjS4m9bG319XPg,"['Pizza', 'Fast food', 'Italian']",4.2,€,51.5902552,-0.0226304,,,,,
Youvegan,https://www.ubereats.com/gb/store/youvegan/77HDaDB_X822JcVrXFn5eQ,"['Vegan', 'Gluten-free friendly', 'Burgers', 'Vegetarian friendly', 'New American', 'Comfort Food', 'American', 'Burgers']",,,51.52523,-0.07066,E2 6DG,148 Bethnal Green Road,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'E2 6DG', 'addressCountry': 'GB', 'streetAddress': '148 Bethnal Green Road'}"
Shad Indian Restaurant,https://www.ubereats.com/gb/store/shad-indian-restaurant/6IDiIhDpQB6MseqDUr9YmA,"['Indian', 'Allergy friendly']",,€,51.5045555,-0.08266,SE1 2,SE1 2TH,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE1 2', 'addressCountry': 'GB', 'streetAddress': 'SE1 2TH'}"
Saigon Cafe,https://www.ubereats.com/gb/store/saigon-cafe/V_BVoUoQUWWhbTlVVGwl7w,"['Vietnamese', 'Noodles', 'Healthy']",4.6,,51.43116,-0.06004,SE26 4,"138 Kirkdale, 138 Kirkdale",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'SE26 4', 'addressCountry': 'GB', 'streetAddress': '138 Kirkdale, 138 Kirkdale'}"
Sun & Sand Lounge,https://www.ubereats.com/gb/store/sun-%26-sand-lounge/6TLAEwJMSZ-Aq0HiPU1pQw,"['Indian', 'Vegetarian', 'Rice & Curry', 'Group Friendly']",4.3,€,51.5999835,-0.1967038,N3 1TR,16-18 Hendon Ln,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'N3 1TR', 'addressCountry': 'GB', 'streetAddress': '16-18 Hendon Ln'}"
The Tiffin Tin - Wanstead,https://www.ubereats.com/gb/store/the-tiffin-tin-wanstead/YOEZ7-neSzKm9U4ALpHeAQ,"['Indian', 'Indian curry', 'Nepalese', 'Himalayan', 'Vegan']",4.7,€€,51.58166,0.021087497,E11 1,Station Parade,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'E11 1', 'addressCountry': 'GB', 'streetAddress': 'Station Parade'}"
Goodfellas,https://www.ubereats.com/gb/store/goodfellas/C4M5An2cWI2yM2VxrmuVMA,"['Romanian', 'Soup', 'European', 'Breakfast and brunch']",4.7,,51.582271680267006,-0.33213037536408124,HA1 2EA,278 Station Rd,Harrow,England,"{'@type': 'PostalAddress', 'addressLocality': 'Harrow', 'addressRegion': 'England', 'postalCode': 'HA1 2EA', 'addressCountry': 'GB', 'streetAddress': '278 Station Rd'}"
Namaste Holborn,https://www.ubereats.com/gb/store/namaste-holborn/Ngp3B_P7R8CIVeq2Wo3akw,"['Indian', 'Indian curry', 'Vegetarian friendly']",4.5,€,51.52067,-0.12118584,WC1N 3BP,33 Boswell St,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'WC1N 3BP', 'addressCountry': 'GB', 'streetAddress': '33 Boswell St'}"
Xtra Save Supermarket,https://www.ubereats.com/gb/store/xtra-save-supermarket/A7fzaUZSQ4qE2BhU4v_W9w,['Snacks'],,€€€,51.4974973,-0.1120935,,,,,
Agora,https://www.ubereats.com/gb/store/agora/MCM1SSXWVPmuTyIIk9EEUw,"['Portuguese', 'Brazilian', 'Supermarket']",,,51.398607814750584,-0.09586486017312529,CR7 8RY,63 High Street,Thornton Heath,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'Thornton Heath', 'addressRegion': 'EMEA', 'postalCode': 'CR7 8RY', 'addressCountry': 'GB', 'streetAddress': '63 High Street'}"
World of spice,https://www.ubereats.com/gb/store/world-of-spice/v2EPj-5IQpaM3i5kG3KZVQ,"['Indian', 'Indian curry', 'Vegetarian friendly']",,,51.5842675,-0.019396,E17 3AY,230 Hoe St,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'E17 3AY', 'addressCountry': 'GB', 'streetAddress': '230 Hoe St'}"
Mamak Don,https://www.ubereats.com/gb/store/mamak-don/8YiVQn4vQeioMGT-E-H_EA,"['Malaysian', 'Thai', 'Halal']",4.7,€€,51.53879,-0.14327,NW1 7,"9 Parkway, Camden Town",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'NW1 7', 'addressCountry': 'GB', 'streetAddress': '9 Parkway, Camden Town'}"
Bao Burger,https://www.ubereats.com/gb/store/bao-burger/jITG3tBhTjGaJ-iMcA1SFA,"['Asian fusion', 'Burgers', 'Japanese']",4.1,€,51.5299,-0.05667,E2 9RF,"268 Poyser street, Railway Arch",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'E2 9RF', 'addressCountry': 'GB', 'streetAddress': '268 Poyser street, Railway Arch'}"
S J News,https://www.ubereats.com/gb/store/s-j-news/NHdt_ESNSf60imGDrXdA1w,"['Alcohol', 'Desserts', 'Ice cream & frozen yogurt', 'Comfort food', 'Snacks']",,€€€,51.53434,-0.20461,,,,,
Taste of Lahore,https://www.ubereats.com/gb/store/taste-of-lahore/mwf4DBBERxibqIts2oDtRw,"['pakistani', 'indian', 'turkish', 'Halal', 'Comfort Food', 'Indian curry', 'Chicken', 'Allergy friendly']",,,51.55333,-0.29427,HA9 7AB,"417 High Road, Ground floor",Wembley,England,"{'@type': 'PostalAddress', 'addressLocality': 'Wembley', 'addressRegion': 'England', 'postalCode': 'HA9 7AB', 'addressCountry': 'GB', 'streetAddress': '417 High Road, Ground floor'}"
Garam Garam (London),https://www.ubereats.com/gb/store/garam-garam-london/Dcb0EhHATlG3WsnAwJ-lQA,"['Indian', 'Halal', 'Street food', 'Burgers']",3.7,€,51.54511,0.0319,E7 8,"Green St, England, E7",London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'E7 8', 'addressCountry': 'GB', 'streetAddress': 'Green St, England, E7'}"
Viet Soho,https://www.ubereats.com/gb/store/viet-soho/4mgxo73nS82e41hLtqO5kw,"['Vietnamese', 'Noodles', 'Asian', 'Pho']",4.8,€,51.512997,-0.13021989,W1D 5DJ,34 Greek St,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'W1D 5DJ', 'addressCountry': 'GB', 'streetAddress': '34 Greek St'}"
Jolly’s Fish and Chips,https://www.ubereats.com/gb/store/jollys-fish-and-chips/hOL4_11wVXuagZ46y70oRQ,"['Fish & chips', 'Comfort Food', 'Fast food']",4.5,,51.52509,-0.38631,UB4 9NS,Jollys Lane,LONDON,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'LONDON', 'addressRegion': 'EMEA', 'postalCode': 'UB4 9NS', 'addressCountry': 'GB', 'streetAddress': 'Jollys Lane'}"
RapChar,https://www.ubereats.com/gb/store/rapchar/OhqQs_P7TkaJ6q28JsyQYw,['Caribbean'],,€,51.45511,-0.11313,SW2 1PE,"30 Brixton Water Lane, Brixton Waterlane , Cafe 30",London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SW2 1PE', 'addressCountry': 'GB', 'streetAddress': '30 Brixton Water Lane, Brixton Waterlane , Cafe 30'}"
TKC,https://www.ubereats.com/gb/store/tkc/8jdyX7ELW-6KyCqbKJp1Dw,"['Pakistani', 'Indian', 'Halal', 'Chinese', 'Kebab', 'Seafood', 'Indian', 'Steak', 'Noodles', 'Fast food', 'Desserts', 'Chicken', 'Biryani', 'Sri Lankan', 'Bangladeshi', 'Lebanese', 'North Indian', 'Chinese', 'Family friendly', 'Group Friendly', 'Comfort Food', 'Asian', 'Asian fusion', 'Asian-owned', 'Kebab']",2.7,€,51.5122,-0.38343,UB1 1LR,"161-163 The Broadway
Southall",London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'UB1 1LR', 'addressCountry': 'GB', 'streetAddress': '161-163 The Broadway\r\nSouthall'}"
Spice De L'afrique,https://www.ubereats.com/gb/store/spice-de-lafrique/HEwkbgqJVvipr3ce_bpXXg,"['Comfort food', 'Steak', 'South African', 'Nigerian', 'Fish & Seafood', 'African']",,,51.54103104994725,0.010567144834446441,E15 4HG,39 Vicarage Lane,London,EMEA,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'EMEA', 'postalCode': 'E15 4HG', 'addressCountry': 'GB', 'streetAddress': '39 Vicarage Lane'}"
Daddy O Suya Spot,https://www.ubereats.com/gb/store/daddy-o-suya-spot/eHViZKIUWcSdSVOwNSBSTA,"['Comfort', 'Food', 'Vegetarian friendly', 'Comfort food', 'African', 'West African']",,€,51.49311639880551,-0.09840805574594735,,,,,
TIkiTail Balham,https://www.ubereats.com/gb/store/tikitail-balham/lEzKAel1RZ6pbIVdqMIAyg,"['Hawaiian', 'Allergy friendly', 'Healthy', 'Sushi']",,€,51.4417607,-0.1492662,SW12 9HR,90 Bedford Hill,London,,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': '', 'postalCode': 'SW12 9HR', 'addressCountry': 'GB', 'streetAddress': '90 Bedford Hill'}"
Siirgista Bros - Gourmet Burgers (Swiss Cottage),https://www.ubereats.com/gb/store/siirgista-bros-gourmet-burgers-swiss-cottage/1fghft4ZSXyxmLy0vOal0w,"['American', 'Burgers', 'Wings', 'Fast food', 'OrganicProducts', 'Halal']",3.8,€,51.54476,-0.17564,,,,,
Truly Vegan Cafe,https://www.ubereats.com/gb/store/truly-vegan-cafe/qrt9_7BwR4evrsrOSH7uzw,"['Cafe', 'Breakfast and brunch', 'Vegan']",,€,51.5432682,-0.15055,NW1 8AN,67 Chalk Farm Road,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'NW1 8AN', 'addressCountry': 'GB', 'streetAddress': '67 Chalk Farm Road'}"
Saka Maka,https://www.ubereats.com/gb/store/saka-maka/2XgK5Ph9Qei3SzDjflAcUg,"['Indian', 'Comfort food', 'Fast food']",4.6,€,51.4505,-0.005846204,SE13 6,226 Hither Green Lane,London,England,"{'@type': 'PostalAddress', 'addressLocality': 'London', 'addressRegion': 'England', 'postalCode': 'SE13 6', 'addressCountry': 'GB', 'streetAddress': '226 Hither Green Lane'}"
Angel Tagine,https://www.ubereats.com/gb/store/angel-tagine/NJcJ-ZOwSiGc-9SniuGQig,"['African', 'Moroccan', 'Halal']",,€,51.5334196,-0.1075136,,,,,
Eggslut (Fitzrovia),https://www.ubereats.com/gb/store/eggslut-fitzrovia/R1ZncG5nXoGfv7ff6c--0w,"['Breakfast and brunch', 'Burgers', 'Burgers', 'Comfort Food', 'Comfort food', 'American', 'Sandwich', 'Sandwiches']",4.6,€,51.51859,-0.13257,,,,,
